NPC,r_CR,r_NR,SSE_CR,SSE_NR,SSE_l_CR,SSE_l_NR,SSE_a_CR,SSE_a_NR,Cx_CR,Cy_CR,Cz_CR,Cx_NR,Cy_NR,Cz_NR,Tx_CR,Ty_CR,Tz_CR,Tx_NR,Ty_NR,Tz_NR,el_minor_CR,el_minor_NR,el_major_CR,el_major_NR,el_q_CR,el_q_NR,el_rot_CR,el_rot_NR,el_ssum_CR,el_ssum_NR,el_ssumXY_CR,el_ssumXY_NR,el_ssumZ_CR,el_ssumZ_NR,el_Cx_CR,el_Cy_CR,el_Cz_CR,el_Cx_NR,el_Cy_NR,el_Cz_NR,el_ Tx_CR,el_ Ty_CR,el_ Tz_CR,el_ Tx_NR,el_ Ty_NR,el_ Tz_NR
37,40.252950662207496,38.15920803226419,123.46083626379271,114.26075353388934,2.981532518594163,5.653793022647286,120.47930374519855,108.60696051124205,-1.4525936663344658,-0.8829226071221863,30.603774562064043,-5.867388880097798,-2.9661543880713213,3.2507891604657893,-0.04815370093538067,0.11718137834199494,-0.9919424104533975,-0.049356212141722006,-0.15265844600791867,-0.9870457756281967,38.8,32.1,42.6,46.2,0.91,0.7,0.247,1.362,231.5,196.6,111.0,88.0,120.5,108.6,-1.3768466389104574,-0.8752748899543084,30.601000883232064,-6.368843547132011,-3.3075579925907492,3.328666041711862,-0.04815370093538067,0.11718137834199494,-0.9919424104533975,-0.049356212141722006,-0.15265844600791867,-0.9870457756281967
38,32.87908225101369,33.827355699810205,146.09607058433116,66.19470565747218,3.714670411798382,4.1101645121971435,142.38140017253278,62.08454114527505,-1.8705029965280833,-0.9736131555320485,31.93765340743764,0.8178403165536307,0.9772183737565717,3.1197545084864213,-0.12914805714449779,0.09920699563928836,-0.9866502680038292,-0.03366809321388177,-0.09411043843407285,0.9949923039285721,29.7,29.4,37.5,39.6,0.79,0.74,-0.724,1.399,245.9,114.8,103.5,52.7,142.4,62.1,-1.7358571569262151,-0.9887585604659693,31.91850601618762,0.768608966757771,1.0580153790289857,3.125730751612018,-0.12914805714449779,0.09920699563928836,-0.9866502680038292,-0.03366809321388177,-0.09411043843407285,0.9949923039285721
39,37.63371425105399,38.88074937144119,74.47395388245351,90.51396194172467,5.341037251406547,4.011472312157896,69.13291663104697,86.50248962956678,-4.7470058334765035,-3.268126034345796,27.760146451985594,3.1122382790179284,1.6493132501526881,2.1930481374637316,0.05433204718397423,-0.13166665937388397,0.9898039803204068,0.11081385255171791,0.12531807044669785,-0.9859085511862462,33.5,34.3,44.1,44.4,0.76,0.77,-0.879,-1.045,263.6,127.5,194.4,41.0,69.1,86.5,-4.788600397736899,-3.501712162675229,27.73135733016776,3.1076950134012216,1.6029442204765019,2.1866435535030178,0.05433204718397423,-0.13166665937388397,0.9898039803204068,0.11081385255171791,0.12531807044669785,-0.9859085511862462
40,37.82668420491685,40.286624324905695,175.56880438663572,236.64331102703775,4.131616632931317,2.874220596260926,171.4371877537044,233.76909043077683,3.400308347827091,-8.333426294756617,31.95498313863039,-1.667030053846009,2.871970471285721,1.3077963042771936,-0.10908318279709545,0.21986670206597414,0.9694119313034513,0.04519867107721243,-0.17468541006678412,0.9835863396990897,34.5,37.6,42.9,43.6,0.8,0.86,-0.907,-1.157,333.0,290.7,161.6,56.9,171.4,233.8,3.6163013173914256,-8.201455528906683,31.9493562463893,-1.726904422698216,2.7204924821478946,1.283645142568102,-0.10908318279709545,0.21986670206597414,0.9694119313034513,0.04519867107721243,-0.17468541006678412,0.9835863396990897
41,42.4121585712613,42.30038465569107,83.28839088230703,170.55886990966147,3.422186773240254,6.565145297058825,79.86620410906677,163.99372461260265,-4.041633468075623,-3.755311281901961,31.588583101497292,-3.3142194044786257,11.286981244271736,0.8371075879809315,-0.21886667116239705,0.24755726954664248,0.9438287866710265,-0.03282497715140592,0.22689389699347615,0.9733661594601095,40.8,34.2,45.2,52.8,0.9,0.65,0.302,-1.438,234.7,212.0,154.8,48.0,79.9,164.0,-4.024465106427324,-3.724908741353249,31.584590017353783,-3.129335545260403,10.957574884024934,0.9201278372878907,-0.21886667116239705,0.24755726954664248,0.9438287866710265,-0.03282497715140592,0.22689389699347615,0.9733661594601095
42,40.257031976573714,40.734057986613976,61.72190573316837,129.51928699563967,7.046009959126021,1.7597310165819335,54.675895774042345,127.75955597905774,-0.04822775136532567,4.68173587330606,33.89050899823542,1.2118924184577538,5.544026028436271,2.8488236493883425,0.22324093965821468,-0.12432090005906582,0.9668028737384995,0.32897228271138,0.0654710140269602,0.9420672924637311,31.6,40.2,52.0,41.7,0.61,0.96,0.816,0.355,99.5,173.4,44.8,45.6,54.7,127.8,-0.016437286555387863,4.7016089445688225,33.88572384993302,1.2930906678088314,5.615144826493241,2.8155264597742917,0.22324093965821468,-0.12432090005906582,0.9668028737384995,0.32897228271138,0.0654710140269602,0.9420672924637311
43,44.092400198874586,43.502178636408786,56.06615571559596,132.59939727209343,1.5182160316684432,4.919370623141802,54.54793968392752,127.68002664895161,2.3976025116595467,-1.8207193751096735,32.37997435004719,-2.4846380582662153,3.0778839746100157,0.8274631019917619,-0.36304054492744486,0.1265612320307089,0.9231380272124277,-0.021274148788354777,0.07892528443173707,-0.9966535055227068,43.1,37.5,45.3,50.8,0.95,0.74,-1.079,0.364,81.3,160.7,26.7,33.0,54.5,127.7,2.3396039456640607,-1.8081893949119434,32.35544752949845,-2.471444393787549,2.9400270713973065,0.8162645468105701,-0.36304054492744486,0.1265612320307089,0.9231380272124277,-0.021274148788354777,0.07892528443173707,-0.9966535055227068
44,42.114351223258225,44.5237468688793,119.38594724713536,185.83503231464223,3.126049108116271,2.021985930015411,116.25989813901909,183.81304638462683,1.9881201877888597,0.850116097415842,34.44803501674201,3.070328256427506,11.798166822474414,3.875607320631573,0.18485474492204063,0.06095691500458833,-0.9808735789045044,-0.058130860766380514,-0.0863780619092055,0.9945650473686315,39.1,42.8,45.9,46.6,0.85,0.92,1.226,1.533,181.9,220.4,65.7,36.6,116.3,183.8,2.082125039509946,0.7615878168042031,34.46024946747986,3.1217659342784727,11.523895679596388,3.8547933041678983,0.18485474492204063,0.06095691500458833,-0.9808735789045044,-0.058130860766380514,-0.0863780619092055,0.9945650473686315
45,44.628462479196386,44.86493991972584,100.66987851956529,123.90987220986422,3.240365434973316,4.5493179567739634,97.42951308459197,119.36055425309026,9.551563970727669,0.5109208625739649,31.66084775347733,11.958278393955359,-0.6660244400179978,0.6947885554546109,-0.06550349590419599,-0.24800655732853383,0.9665412766904358,-0.07110089949773837,0.11300806937757468,-0.9910468396328023,43.5,41.9,46.9,49.5,0.93,0.85,-0.363,1.102,256.9,326.8,159.4,207.4,97.4,119.4,9.847703014330287,0.39455744805973025,31.651059503941454,11.833196407128591,-0.8646902392836562,0.681108680690023,-0.06550349590419599,-0.24800655732853383,0.9665412766904358,-0.07110089949773837,0.11300806937757468,-0.9910468396328023
46,33.205134751020715,35.24224652958674,118.56358172138452,176.71967917018884,3.4055706406974213,4.540467992516828,115.1580110806871,172.17921117767202,-2.7018431561952383,4.364617635738185,33.704799951511475,5.187847102397443,2.4113788051020615,4.059818230839983,0.1490641109140571,0.34014674372552445,0.9284826781207738,0.1732877810324247,0.22137004047382414,-0.9596700735802258,30.3,29.8,37.4,42.2,0.81,0.71,-0.753,-0.461,208.6,215.0,93.4,42.8,115.2,172.2,-3.0127480634061325,4.528833241792699,33.69455459064443,5.316919181531202,2.2059110246856184,4.035728913774714,0.1490641109140571,0.34014674372552445,0.9284826781207738,0.1732877810324247,0.22137004047382414,-0.9596700735802258
47,28.797424233858678,27.67137888072174,111.99667749151425,134.7200171802906,3.8053702300336156,3.512750593222486,108.19130726148063,131.20726658706812,0.39663127861322955,2.9725721613163616,35.78046117758642,4.567924899396545,-0.21356912172527936,3.3260270005329375,0.11537074578342761,0.03513544243191591,0.9927009074754034,0.03705860711102346,-0.17776737221568573,-0.9833745069984886,26.7,27.2,32.7,30.0,0.82,0.91,0.724,-0.815,246.3,313.2,138.1,182.0,108.2,131.2,0.7353552188888084,3.194055608936145,35.733255869144685,4.882736093009764,-0.3507876559277735,3.3626960847181606,0.11537074578342761,0.03513544243191591,0.9927009074754034,0.03705860711102346,-0.17776737221568573,-0.9833745069984886
48,38.68374939715944,38.02968032753435,106.76991544570399,142.17231298243627,6.406444596130728,4.336357642274454,100.36347084957326,137.8359553401618,6.312761430757168,-7.425466400438216,31.82607367447478,6.314462161564477,-2.7059955619618936,3.4832276291564117,-0.09531055762317302,-0.05733258794146706,-0.9937951861251361,-0.1866085212894493,-0.08133614302034875,0.9790616383153505,32.5,34.0,47.6,43.5,0.68,0.78,-1.57,0.13,246.9,238.3,146.5,100.5,100.4,137.8,6.449426598462251,-7.394393840718498,31.81117412192003,6.258893511565311,-2.828209389582334,3.4624832917480513,-0.09531055762317302,-0.05733258794146706,-0.9937951861251361,-0.1866085212894493,-0.08133614302034875,0.9790616383153505
