NPC,c_r,c_sse,c_sselat,c_sseax,c_x0,c_y0,c_z0,c_tilt_x,c_tilt_y,c_tilt_z,el_major,el_minor,el_q,el_rot,el_ssum,el_ssumXY,el_ssumZ,ce_x0,ce_y0,cez0,e_tilt_x,e_tilt_y,e_tilt_z
33,47.256123193331234,32.060055316518984,5.598119825582175,26.46193549093681,-0.9274087823835595,-0.03766304920215435,28.66567655523473,0.03560686255143738,0.17764924977733504,-0.035691621124473105,55.375,41.27499999999999,0.75,-0.192,75.69999999999999,49.25,26.45,-0.9271579490582129,-0.24984227663060143,28.65459554856849,0.03560686255143738,0.17764924977733504,-0.035691621124473105
34,63.390348590474915,55.082712749931105,3.5346153296686547,51.54809742026245,0.16386852560962528,-2.55948087380394,29.429836181475142,0.12297784707872934,-0.05087845936806623,-0.9774136269164788,67.32499999999999,60.275,0.8975,-0.538,103.6,52.0,51.55,0.2768151918557469,-2.505029030815529,29.46028642873306,0.12297784707872934,-0.05087845936806623,-0.9774136269164788
35,50.564782743478155,40.27457623977767,4.526527517621079,35.74804872215658,0.29300708122236896,5.629074995530507,30.658919143063297,-0.10323360412495435,-0.02624266545662079,0.9859094469603376,56.224999999999994,46.25,0.825,0.49850000000000005,103.5,67.75,35.75,0.3779175318480198,5.585701251508478,30.62983286856164,-0.10323360412495435,-0.02624266545662079,0.9859094469603376
36,63.03083376540181,50.72929145297992,3.3674294611029696,47.36186199187695,0.9489677433610427,0.34643868377056364,30.79180272012006,-0.04289024386548901,0.10446385288352267,-0.48736242480018566,67.25,59.325,0.885,-0.39775,71.15,23.775,47.375,0.9710070367908048,0.3153065860406935,30.786622237617006,-0.04289024386548901,0.10446385288352267,-0.48736242480018566
37,58.32037215976676,30.933150486856775,4.34142240687578,26.591728079981,-4.311886321045052,-1.931049402792672,30.24105572781361,-0.05126737006879385,-0.051415658461060644,-0.988131907965945,63.65,53.925,0.8475,0.9664999999999999,64.95,38.375,26.575000000000003,-4.4736218347345265,-2.0303845067622217,30.267421527432138,-0.05126737006879385,-0.051415658461060644,-0.988131907965945
38,52.68391971299758,27.04366623832462,3.87092164894237,23.172744589382248,0.4400615907903226,0.5747684793004307,30.580177402591378,-0.08997576018750966,0.01081212072400578,0.005599543146863339,57.825,48.325,0.835,0.26349999999999996,49.574999999999996,26.4,23.175,0.40739119100683774,0.5903068372392533,30.58114024985963,-0.08997576018750966,0.01081212072400578,0.005599543146863339
39,57.49755804042801,14.019997117241807,4.749474024185472,9.270523093056333,-1.2955887544324283,-1.0691260778728624,28.01686911881855,0.0600537879346598,0.06280590060129804,-0.49268777517351775,63.85,52.175000000000004,0.8200000000000001,-0.4365,49.050000000000004,39.75,9.3,-1.2647486378969417,-1.0425339263269304,28.017654207628098,0.0600537879346598,0.06280590060129804,-0.49268777517351775
40,58.204311977024815,70.39924993710268,3.6062622755805567,66.79298766152212,0.36647068533689964,-1.8599149034186209,29.96041084208818,0.01680315169750269,-0.08892298503208913,0.49175767637661955,62.425000000000004,54.8,0.8775,-1.189,120.2,53.4,66.8,0.4610466559689669,-1.9136272681503768,29.93449567597292,0.01680315169750269,-0.08892298503208913,0.49175767637661955
41,61.82314424540666,45.0258343808703,4.562746714993514,40.463087665876785,-2.5369292161311843,4.124474973187599,29.241086842327384,-0.0009755471914318821,0.11056249849366079,0.48737106622621873,67.725,56.849999999999994,0.8475,-0.38025,69.25,28.8,40.474999999999994,-2.563166853217721,4.038524160424847,29.253386376169644,-0.0009755471914318821,0.11056249849366079,0.48737106622621873
42,59.663074537878295,19.982545340745585,4.328161005498892,15.654384335246696,0.7413797003398142,5.9716410665136985,30.927142557135085,0.0991952620676094,-0.042164992145205665,0.48826177135269727,66.025,54.35,0.8325,0.63975,24.799999999999997,9.125,15.65,0.7467975647353459,5.966241843735777,30.922288024877187,0.0991952620676094,-0.042164992145205665,0.48826177135269727
43,62.731059706789225,15.917003650886393,3.3932717792928884,12.523731871593503,-1.197678306299181,1.008070724824781,29.387086948146127,0.18141548686476083,-0.057950819768412265,-0.46194986404527877,67.675,58.4,0.8674999999999999,0.352,16.875,4.35,12.525,-1.199306388048342,0.9998823741367728,29.384356994132965,0.18141548686476083,-0.057950819768412265,-0.46194986404527877
44,62.3479052541169,40.99231623106923,2.6807145532082224,38.311601677861006,2.5551163244903092,5.287983111545344,31.694236842778082,0.11730719193333641,0.06364344217684398,-0.9889824892795305,66.0,59.0,0.8925,0.6587500000000001,46.849999999999994,8.525,38.325,2.5707363001343286,5.210604236979215,31.69118972816768,0.11730719193333641,0.06364344217684398,-0.9889824892795305
45,63.746725057964795,24.831693751090537,3.424118590153874,21.407575160936663,9.847779187815904,0.22631494716208791,29.320489127622817,0.06399023911274342,0.07131332434012935,0.0129966356041048,66.375,61.95,0.9325,-0.007000000000000003,98.75,77.35,21.4,9.79532684331567,0.07513836099977284,29.297301951540284,0.06399023911274342,0.07131332434012935,0.0129966356041048
46,53.465907345217374,49.98570647719304,3.813817699937963,46.17188877725508,0.734872243962523,3.889945149360184,31.627506536055453,0.16340357944580003,0.27165562259667086,-0.006706614088622248,58.75,48.875,0.835,-0.71475,63.599999999999994,17.425,46.175,0.6579473283368553,3.8768328116732613,31.606663704908886,0.16340357944580003,0.27165562259667086,-0.006706614088622248
47,47.43266425708143,27.55626820243761,3.081125308023456,24.475142894414155,3.0223670923896,1.2141716532742204,32.36872536115013,0.07970711280829988,-0.06589234726248894,0.0019518962095546322,50.3,45.325,0.9025000000000001,-0.020250000000000046,68.125,43.625,24.475,3.194387676193494,1.2640309972517192,32.358586894538945,0.07970711280829988,-0.06589234726248894,0.0019518962095546322
48,57.706833740094766,35.74225102813985,4.556344597259366,31.185906430880475,5.483358620360885,-5.09604685278817,30.063194470731958,-0.13988849908415804,-0.04517225330522437,-0.010138714169984159,63.85,52.525000000000006,0.8250000000000001,0.7635000000000001,62.05,30.875,31.200000000000003,5.535727032000345,-5.047380770822236,30.0495281769485,-0.13988849908415804,-0.04517225330522437,-0.010138714169984159
