NPC,c_r,c_sse,c_sselat,c_sseax,c_x0,c_y0,c_z0,c_tilt_x,c_tilt_y,c_tilt_z,el_major,el_minor,el_q,el_rot,el_ssum,el_ssumXY,el_ssumZ,ce_x0,ce_y0,cez0,e_tilt_x,e_tilt_y,e_tilt_z
30,57.1315868575474,37.80354302404333,2.743173853337704,35.06036917070563,1.9802837887792077,4.0221386556004965,28.57022412787134,-0.025720873143518834,-0.07426159033020599,0.49450193823348426,60.050000000000004,54.725,0.91,-1.17825,69.2,34.125,35.050000000000004,2.00848935940278,4.050666352186052,28.554485457159615,-0.025720873143518834,-0.07426159033020599,0.49450193823348426
31,58.08178631860314,49.52828401908188,3.061974249898995,46.466309769182885,1.5339306240723112,5.864950913040898,29.73441681752138,-0.046784942893229604,0.11727258753217207,-0.48267390206057087,61.0,55.8,0.9149999999999999,-0.881,95.10000000000001,48.65,46.5,1.3888295727698823,5.773246968711668,29.69591488210897,-0.046784942893229604,0.11727258753217207,-0.48267390206057087
32,55.87956178083456,63.31320654848577,4.637576362880233,58.67563018560554,-0.15596608667066014,-2.964441400826325,28.573704675287683,-0.030920697032670214,0.05932593248216329,-0.49549802098289,62.325,50.625,0.8150000000000001,-0.7375,89.275,30.599999999999998,58.675,0.06327189138002537,-3.031435257425091,28.559584943231062,-0.030920697032670214,0.05932593248216329,-0.49549802098289
33,56.58614665668641,31.6942118888198,5.680142312038939,26.014069576780862,-0.8551257627827403,-0.45156469615510864,28.934093436571736,0.036703204230889304,0.17274790870216936,-0.033690869745104185,64.675,50.225,0.78,-0.20575,72.65,46.625,26.025,-0.969826731990536,-0.6936303728577724,28.91192083606734,0.036703204230889304,0.17274790870216936,-0.033690869745104185
34,57.39667351729888,56.612293245000856,3.5842321956009178,53.02806104939994,0.13635359632675104,-2.170937144636509,29.45672101431329,0.12516308178673516,-0.04962949781784434,-0.9770843270913838,61.425000000000004,54.35,0.8875,-0.5177499999999999,107.65,54.65,53.02499999999999,0.22146650091506315,-2.1271486351556455,29.48821494108757,0.12516308178673516,-0.04962949781784434,-0.9770843270913838
35,58.82539559200198,41.535011632785725,4.549405285782581,36.98560634700314,0.19600757570557015,6.0775055962435225,30.61765236533059,-0.10097805685533745,-0.021561325738430198,0.9855909349526513,64.375,54.45,0.85,0.482,106.85000000000001,69.875,36.95,0.20570374328470864,6.032839563629484,30.574566909787926,-0.10097805685533745,-0.021561325738430198,0.9855909349526513
36,56.9166596977263,50.664298587935065,3.3381648963193133,47.32613369161575,1.004059640442435,0.46985496299455,30.760983846830964,-0.04216058055296264,0.10334711175037775,-0.48770051525975766,61.125,53.25,0.8725,-0.4085,70.625,23.299999999999997,47.300000000000004,1.0216454749677248,0.4371426376310479,30.75658272039683,-0.04216058055296264,0.10334711175037775,-0.48770051525975766
37,56.12361640471588,31.01390027383559,4.385323467984909,26.62857680585068,-4.311450967357705,-1.9075272754976216,30.284374884487274,-0.05065094075024143,-0.04988502654377765,-0.9880852491097288,61.550000000000004,51.725,0.8425,0.95475,66.3,39.625,26.625,-4.480140919598449,-2.0117180335226994,30.31157783216068,-0.05065094075024143,-0.04988502654377765,-0.9880852491097288
38,56.69499731389226,27.046266031976714,3.797857069623558,23.24840896235315,0.12388545853362831,0.5135686878948458,30.54270619227002,-0.08993064925620328,0.013974199287797667,0.006005205704196437,61.699999999999996,52.375,0.8475,0.25575,49.474999999999994,26.225,23.25,0.12422388693448849,0.5200618658062447,30.54795956502993,-0.08993064925620328,0.013974199287797667,0.006005205704196437
39,57.580129267736794,14.019994788216705,4.750123743779067,9.269871044437638,-1.3224074454644434,-1.0236615125709316,28.024940561020454,0.06011326281445241,0.06277654600052279,-0.49268417304366,63.925,52.275,0.8200000000000001,-0.437,49.025,39.725,9.3,-1.2608363039408668,-1.041835077203001,28.016871603922585,0.06011326281445241,0.06277654600052279,-0.49268417304366
40,58.368911567446396,70.4273623367925,3.605654162395802,66.82170817439669,0.3873060280757775,-1.9033086241582549,29.94835283467637,0.016789260943079108,-0.08894450172011505,0.49175331147841905,62.625,54.925,0.8775,-1.18875,120.20000000000002,53.35,66.82499999999999,0.4674086415389478,-1.9203673579514289,29.93014336056304,0.016789260943079108,-0.08894450172011505,0.49175331147841905
41,58.5238811778217,45.74546286769448,4.547834408161762,41.197628459532716,-2.417566073221824,4.2136197676420055,29.262983785029384,0.00011393394696276404,0.10923826640320827,0.48764019206364834,64.425,53.625,0.8425,-0.37925,70.05,28.85,41.2,-2.4426211878861204,3.9870776835902046,29.30643601791769,0.00011393394696276404,0.10923826640320827,0.48764019206364834
42,57.42807468110862,20.02719700223774,4.3511602179152415,15.676036784322502,0.7566744005038377,6.07540367955386,30.885193550193495,0.09992310367848474,-0.04357076486679817,0.48799872761210406,63.825,52.075,0.825,0.63025,25.0,9.3,15.7,0.7631705091318168,6.069571890191435,30.879758193306856,0.09992310367848474,-0.04357076486679817,0.48799872761210406
43,57.398218192834946,16.224346558687863,3.4536440694737935,12.77070248921407,-1.4145371518009844,1.093087778322868,29.32476687669297,0.1814366643151233,-0.05865833819540489,-0.46175135244627774,62.45,53.05,0.855,0.31825000000000003,17.775,5.000000000000001,12.75,-1.4362482730496535,1.0708858048408403,29.323624454393215,0.1814366643151233,-0.05865833819540489,-0.46175135244627774
44,57.62023530142614,41.135294839835716,2.7787159146868206,38.356578925148895,2.5442524609270833,5.042437186950779,31.61955275183653,0.11614304465657922,0.0621458742452759,-0.9891473977201157,61.425000000000004,54.125,0.88,0.6695,46.975,8.65,38.375,2.564696333111897,4.951554597694526,31.616874228286935,0.11614304465657922,0.0621458742452759,-0.9891473977201157
45,58.941951540780664,24.6056015139989,3.3731457429469605,21.232455771051942,9.70070698020303,0.18337151411868124,29.37337712493407,0.06601174182331991,0.07000604465766458,0.012687796554859604,61.55,57.2,0.9325,-0.014749999999999997,97.0,75.75,21.225,9.685301245950741,0.0664581375966816,29.35000723821656,0.06601174182331991,0.07000604465766458,0.012687796554859604
46,56.8860115298793,49.232784101679115,3.801162344565026,45.43162175711409,0.6986083851915008,3.734311388503081,31.599268716519276,0.16287438101230334,0.2694324224524829,-0.006191113859702224,62.125,52.325,0.845,-0.71775,63.1,17.7,45.45,0.6285550497301182,3.7204863508517576,31.579911688046483,0.16287438101230334,0.2694324224524829,-0.006191113859702224
47,56.69335788521759,27.76193785076707,3.1825565045008197,24.579381346266253,2.590376166835389,1.6443569161965477,32.51931116187427,0.07724704806119274,-0.058476473652424955,0.000519469942153572,59.775000000000006,54.25,0.9075,-0.11775000000000002,70.075,45.525,24.599999999999998,2.682115291065369,1.6686511798698611,32.51214606711598,0.07724704806119274,-0.058476473652424955,0.000519469942153572
48,57.09591087216173,35.726137604520545,4.546319919799622,31.179817684720927,5.477554911876892,-5.099702914258947,30.056701587559672,-0.13970684961181667,-0.045100010920552436,-0.01001854502196775,63.2,51.925,0.8225,0.76675,62.175000000000004,31.025000000000002,31.175,5.498750666801247,-5.050760386702889,30.036336072153464,-0.13970684961181667,-0.045100010920552436,-0.01001854502196775
